LOKACIJA,"JA - Katastar"
﻿ADRESA,"Kralja Petra I,br. 6"
﻿GPS_POZICIJA,"21.26150000, 43.97550000"
﻿VRSTA_SENZORA,"Sirokopojasno merenje (100kHz – 7GHz)"
﻿VRSTA_MERENJA,"Mereno je elektricno polje"
﻿JEDINICA_MERE,V/m
﻿AKTIVNO,Da
RBR,DATUM_VREME,VREDNOST_POLJA,GRANICA_POLJA,GORNJA_NESIGURNOST,DONJA_NESIGURNOST,GORNJA_IZLOZENOST,DONJA_IZLOZENOST,GRANICA_IZLOZENOST,TEMPERATURA,VLAZNOST
11675,"2019-02-14 14:18:00",3.73,11.000,4.5506,2.9094,0.1149826446281,0.011488390144008,1,10.000,58.000
11676,"2019-02-14 14:24:00",3.90,11.000,4.758,3.042,0.12570247933884,0.012559453032105,1,10.000,58.000
11677,"2019-02-14 14:30:00",3.90,11.000,4.758,3.042,0.12570247933884,0.012559453032105,1,10.000,58.000
11678,"2019-02-14 14:36:00",3.86,11.000,4.7092,3.0108,0.12313719008264,0.012303144404809,1,10.000,58.000
11679,"2019-02-14 14:42:00",3.86,11.000,4.7092,3.0108,0.12313719008264,0.012303144404809,1,10.000,58.000
11680,"2019-02-14 14:48:00",3.87,11.000,4.7214,3.0186,0.12377603305785,0.012366973840666,1,10.000,58.000
11681,"2019-02-14 14:54:00",3.88,11.000,4.7336,3.0264,0.12441652892562,0.012430968423834,1,10.000,58.000
11682,"2019-02-14 15:00:00",3.83,11.000,4.6726,2.9874,0.1212305785124,0.012112646981107,1,10.000,58.000
11683,"2019-02-14 15:06:00",3.82,11.000,4.6604,2.9796,0.12059834710744,0.012049478134496,1,10.000,58.000
11684,"2019-02-14 15:12:00",3.78,11.000,4.6116,2.9484,0.11808595041322,0.011798454221165,1,10.000,58.000
11685,"2019-02-14 15:18:00",3.79,11.000,4.6238,2.9562,0.11871157024793,0.011860962478531,1,10.000,58.000
11686,"2019-02-14 15:24:00",3.78,11.000,4.6116,2.9484,0.11808595041322,0.011798454221165,1,10.000,58.000
11687,"2019-02-14 15:30:00",3.79,11.000,4.6238,2.9562,0.11871157024793,0.011860962478531,1,10.000,58.000
11688,"2019-02-14 15:36:00",3.77,11.000,4.5994,2.9406,0.11746198347107,0.011736111111111,1,10.000,58.000
11689,"2019-02-14 15:42:00",3.74,11.000,4.5628,2.9172,0.1156,0.011550072664817,1,10.000,58.000
11690,"2019-02-14 15:48:00",3.81,11.000,4.6482,2.9718,0.11996776859504,0.011986474435196,1,10.000,58.000
11691,"2019-02-14 15:54:00",3.77,11.000,4.5994,2.9406,0.11746198347107,0.011736111111111,1,10.000,58.000
11692,"2019-02-14 16:00:00",3.75,11.000,4.575,2.925,0.11621900826446,0.011611920332937,1,10.000,58.000
11693,"2019-02-14 16:06:00",3.64,11.000,4.4408,2.8392,0.10950082644628,0.010940679085744,1,10.000,58.000
11694,"2019-02-14 16:12:00",3.72,11.000,4.5384,2.9016,0.11436694214876,0.011426872770511,1,10.000,58.000
11695,"2019-02-14 16:18:00",3.72,11.000,4.5384,2.9016,0.11436694214876,0.011426872770511,1,10.000,58.000
11696,"2019-02-14 16:24:00",3.65,11.000,4.453,2.847,0.11010330578512,0.01100087528075,1,10.000,58.000
11697,"2019-02-14 16:30:00",3.65,11.000,4.453,2.847,0.11010330578512,0.01100087528075,1,10.000,58.000
11698,"2019-02-14 16:36:00",3.71,11.000,4.5262,2.8938,0.11375289256198,0.011365520544326,1,10.000,58.000
11699,"2019-02-14 16:42:00",3.78,11.000,4.6116,2.9484,0.11808595041322,0.011798454221165,1,10.000,58.000
11700,"2019-02-14 16:48:00",3.78,11.000,4.6116,2.9484,0.11808595041322,0.011798454221165,1,10.000,58.000
11701,"2019-02-14 16:54:00",3.67,11.000,4.4774,2.8626,0.1113132231405,0.011121763112697,1,10.000,58.000
11702,"2019-02-14 17:00:00",3.64,11.000,4.4408,2.8392,0.10950082644628,0.010940679085744,1,10.000,58.000
11703,"2019-02-14 17:06:00",3.64,11.000,4.4408,2.8392,0.10950082644628,0.010940679085744,1,10.000,58.000
11704,"2019-02-14 17:12:00",3.75,11.000,4.575,2.925,0.11621900826446,0.011611920332937,1,10.000,58.000
11705,"2019-02-14 17:18:00",3.86,11.000,4.7092,3.0108,0.12313719008264,0.012303144404809,1,10.000,58.000
11706,"2019-02-14 17:24:00",3.95,11.000,4.819,3.081,0.12894628099174,0.012883554630731,1,10.000,58.000
11707,"2019-02-14 17:30:00",3.93,11.000,4.7946,3.0654,0.12764380165289,0.012753418549346,1,10.000,58.000
11708,"2019-02-14 17:36:00",3.82,11.000,4.6604,2.9796,0.12059834710744,0.012049478134496,1,10.000,58.000
11709,"2019-02-14 17:42:00",3.80,11.000,4.636,2.964,0.11933884297521,0.011923635883208,1,10.000,58.000
11710,"2019-02-14 17:48:00",3.78,11.000,4.6116,2.9484,0.11808595041322,0.011798454221165,1,10.000,58.000
11711,"2019-02-14 17:54:00",3.77,11.000,4.5994,2.9406,0.11746198347107,0.011736111111111,1,10.000,58.000
11712,"2019-02-14 18:00:00",3.83,11.000,4.6726,2.9874,0.1212305785124,0.012112646981107,1,10.000,58.000
11713,"2019-02-14 18:06:00",3.79,11.000,4.6238,2.9562,0.11871157024793,0.011860962478531,1,10.000,58.000
11714,"2019-02-14 18:12:00",3.83,11.000,4.6726,2.9874,0.1212305785124,0.012112646981107,1,10.000,58.000
11715,"2019-02-14 18:18:00",3.76,11.000,4.5872,2.9328,0.11683966942149,0.011673933148368,1,10.000,58.000
11716,"2019-02-14 18:24:00",3.87,11.000,4.7214,3.0186,0.12377603305785,0.012366973840666,1,10.000,58.000
11717,"2019-02-14 18:30:00",3.94,11.000,4.8068,3.0732,0.12829421487603,0.012818404016383,1,10.000,58.000
11718,"2019-02-14 18:36:00",3.85,11.000,4.697,3.003,0.1225,0.012239480116264,1,10.000,58.000
11719,"2019-02-14 18:42:00",3.82,11.000,4.6604,2.9796,0.12059834710744,0.012049478134496,1,10.000,58.000
11720,"2019-02-14 18:48:00",3.77,11.000,4.5994,2.9406,0.11746198347107,0.011736111111111,1,10.000,58.000
11721,"2019-02-14 18:54:00",3.83,11.000,4.6726,2.9874,0.1212305785124,0.012112646981107,1,10.000,58.000
11722,"2019-02-14 19:00:00",3.77,11.000,4.5994,2.9406,0.11746198347107,0.011736111111111,1,10.000,58.000
11723,"2019-02-14 19:06:00",3.85,11.000,4.697,3.003,0.1225,0.012239480116264,1,10.000,58.000
11724,"2019-02-14 19:12:00",4.04,11.000,4.9288,3.1512,0.13488925619835,0.013477341788876,1,10.000,58.000
11725,"2019-02-14 19:18:00",3.96,11.000,4.8312,3.0888,0.1296,0.01294887039239,1,10.000,58.000
11726,"2019-02-14 19:24:00",4.24,11.000,5.1728,3.3072,0.14857520661157,0.014844761527282,1,10.000,58.000
11727,"2019-02-14 19:30:00",4.25,11.000,5.185,3.315,0.14927685950413,0.014914866560972,1,10.000,58.000
11728,"2019-02-14 19:36:00",4.27,11.000,5.2094,3.3306,0.15068512396694,0.015055572070287,1,10.000,58.000
11729,"2019-02-14 19:42:00",4.22,11.000,5.1484,3.2916,0.14717685950413,0.014705046901836,1,10.000,58.000
11730,"2019-02-14 19:48:00",4.20,11.000,5.124,3.276,0.14578512396694,0.014565992865636,1,10.000,58.000
11731,"2019-02-14 19:54:00",4.12,11.000,5.0264,3.2136,0.14028429752066,0.014016382613291,1,10.000,58.000
11732,"2019-02-14 20:00:00",3.88,11.000,4.7336,3.0264,0.12441652892562,0.012430968423834,1,10.000,58.000
11733,"2019-02-14 20:06:00",3.94,11.000,4.8068,3.0732,0.12829421487603,0.012818404016383,1,10.000,58.000
11734,"2019-02-14 20:12:00",3.90,11.000,4.758,3.042,0.12570247933884,0.012559453032105,1,10.000,58.000
11735,"2019-02-14 20:18:00",3.89,11.000,4.7458,3.0342,0.12505867768595,0.012495128154314,1,10.000,58.000
11736,"2019-02-14 20:24:00",3.65,11.000,4.453,2.847,0.11010330578512,0.01100087528075,1,10.000,58.000
11737,"2019-02-14 20:30:00",3.70,11.000,4.514,2.886,0.11314049586777,0.011304333465451,1,10.000,58.000
11738,"2019-02-14 20:36:00",3.70,11.000,4.514,2.886,0.11314049586777,0.011304333465451,1,10.000,58.000
11739,"2019-02-14 20:42:00",3.83,11.000,4.6726,2.9874,0.1212305785124,0.012112646981107,1,10.000,58.000
11740,"2019-02-14 20:48:00",3.89,11.000,4.7458,3.0342,0.12505867768595,0.012495128154314,1,10.000,58.000
11741,"2019-02-14 20:54:00",3.90,11.000,4.758,3.042,0.12570247933884,0.012559453032105,1,10.000,58.000
11742,"2019-02-14 21:00:00",3.88,11.000,4.7336,3.0264,0.12441652892562,0.012430968423834,1,10.000,58.000
11743,"2019-02-14 21:06:00",3.79,11.000,4.6238,2.9562,0.11871157024793,0.011860962478531,1,10.000,58.000
11744,"2019-02-14 21:12:00",3.76,11.000,4.5872,2.9328,0.11683966942149,0.011673933148368,1,10.000,58.000
11745,"2019-02-14 21:18:00",3.79,11.000,4.6238,2.9562,0.11871157024793,0.011860962478531,1,10.000,58.000
11746,"2019-02-14 21:24:00",3.90,11.000,4.758,3.042,0.12570247933884,0.012559453032105,1,10.000,58.000
11747,"2019-02-14 21:30:00",3.99,11.000,4.8678,3.1122,0.13157107438017,0.013145808561237,1,10.000,58.000
11748,"2019-02-14 21:36:00",3.98,11.000,4.8556,3.1044,0.13091239669421,0.013079997357643,1,10.000,58.000
11749,"2019-02-14 21:42:00",3.91,11.000,4.7702,3.0498,0.1263479338843,0.012623943057207,1,10.000,58.000
11750,"2019-02-14 21:48:00",3.87,11.000,4.7214,3.0186,0.12377603305785,0.012366973840666,1,10.000,58.000
11751,"2019-02-14 21:54:00",3.84,11.000,4.6848,2.9952,0.12186446280992,0.01217598097503,1,10.000,58.000
11752,"2019-02-14 22:00:00",3.82,11.000,4.6604,2.9796,0.12059834710744,0.012049478134496,1,10.000,58.000
11753,"2019-02-14 22:06:00",3.83,11.000,4.6726,2.9874,0.1212305785124,0.012112646981107,1,10.000,58.000
11754,"2019-02-14 22:12:00",3.74,11.000,4.5628,2.9172,0.1156,0.011550072664817,1,10.000,58.000
11755,"2019-02-14 22:18:00",3.79,11.000,4.6238,2.9562,0.11871157024793,0.011860962478531,1,10.000,58.000
11756,"2019-02-14 22:24:00",3.74,11.000,4.5628,2.9172,0.1156,0.011550072664817,1,10.000,58.000
11757,"2019-02-14 22:30:00",3.71,11.000,4.5262,2.8938,0.11375289256198,0.011365520544326,1,10.000,58.000
11758,"2019-02-14 22:36:00",3.69,11.000,4.5018,2.8782,0.11252975206612,0.011243311533888,1,10.000,58.000
11759,"2019-02-14 22:42:00",3.61,11.000,4.4042,2.8158,0.10770330578512,0.010761081384595,1,10.000,58.000
11760,"2019-02-14 22:48:00",3.61,11.000,4.4042,2.8158,0.10770330578512,0.010761081384595,1,10.000,58.000
11761,"2019-02-14 22:54:00",3.71,11.000,4.5262,2.8938,0.11375289256198,0.011365520544326,1,10.000,58.000
11762,"2019-02-14 23:00:00",3.71,11.000,4.5262,2.8938,0.11375289256198,0.011365520544326,1,10.000,58.000
11763,"2019-02-14 23:06:00",3.66,11.000,4.4652,2.8548,0.11070743801653,0.011061236623068,1,10.000,58.000
11764,"2019-02-14 23:12:00",3.67,11.000,4.4774,2.8626,0.1113132231405,0.011121763112697,1,10.000,58.000
11765,"2019-02-14 23:18:00",3.66,11.000,4.4652,2.8548,0.11070743801653,0.011061236623068,1,10.000,58.000
11766,"2019-02-14 23:24:00",3.60,11.000,4.392,2.808,0.10710743801653,0.010701545778835,1,10.000,58.000
11767,"2019-02-14 23:30:00",3.61,11.000,4.4042,2.8158,0.10770330578512,0.010761081384595,1,10.000,58.000
11768,"2019-02-14 23:36:00",3.66,11.000,4.4652,2.8548,0.11070743801653,0.011061236623068,1,10.000,58.000
11769,"2019-02-14 23:42:00",3.74,11.000,4.5628,2.9172,0.1156,0.011550072664817,1,10.000,58.000
11770,"2019-02-14 23:48:00",3.76,11.000,4.5872,2.9328,0.11683966942149,0.011673933148368,1,10.000,58.000
11771,"2019-02-14 23:54:00",3.69,11.000,4.5018,2.8782,0.11252975206612,0.011243311533888,1,10.000,58.000
11772,"2019-02-15 00:00:00",3.69,11.000,4.5018,2.8782,0.11252975206612,0.011243311533888,1,10.000,58.000
11773,"2019-02-15 00:06:00",3.54,11.000,4.3188,2.7612,0.10356694214876,0.010347800237812,1,10.000,58.000
11774,"2019-02-15 00:12:00",3.53,11.000,4.3066,2.7534,0.1029826446281,0.010289420663232,1,10.000,58.000
11775,"2019-02-15 00:18:00",3.47,11.000,4.2334,2.7066,0.099511570247934,0.0099426113092879,1,10.000,58.000
11776,"2019-02-15 00:24:00",3.50,11.000,4.27,2.73,0.10123966942149,0.010115272823358,1,10.000,58.000
11777,"2019-02-15 00:30:00",3.49,11.000,4.2578,2.7222,0.10066198347107,0.010057553838024,1,10.000,58.000
11778,"2019-02-15 00:36:00",3.44,11.000,4.1968,2.6832,0.097798347107438,0.00977143612102,1,10.000,58.000
11779,"2019-02-15 00:42:00",3.42,11.000,4.1724,2.6676,0.096664462809917,0.0096581450653983,1,10.000,58.000
11780,"2019-02-15 00:48:00",3.42,11.000,4.1724,2.6676,0.096664462809917,0.0096581450653983,1,10.000,58.000
11781,"2019-02-15 00:54:00",3.38,11.000,4.1236,2.6364,0.09441652892562,0.0094335447218919,1,10.000,58.000
11782,"2019-02-15 01:00:00",3.38,11.000,4.1236,2.6364,0.09441652892562,0.0094335447218919,1,10.000,58.000
11783,"2019-02-15 01:06:00",3.35,11.000,4.087,2.613,0.092747933884298,0.0092668285110318,1,10.000,58.000
11784,"2019-02-15 01:12:00",3.27,11.000,3.9894,2.5506,0.088371074380165,0.00882951843044,1,10.000,58.000
11785,"2019-02-15 01:18:00",3.18,11.000,3.8796,2.4804,0.083573553719008,0.0083501783590963,1,10.000,58.000
11786,"2019-02-15 01:24:00",3.19,11.000,3.8918,2.4882,0.0841,0.0084027777777778,1,10.000,58.000
11787,"2019-02-15 01:30:00",3.24,11.000,3.9528,2.5272,0.086757024793388,0.0086682520808561,1,10.000,58.000
11788,"2019-02-15 01:36:00",3.19,11.000,3.8918,2.4882,0.0841,0.0084027777777778,1,10.000,58.000
11789,"2019-02-15 01:42:00",3.12,11.000,3.8064,2.4336,0.080449586776859,0.008038049940547,1,10.000,58.000
11790,"2019-02-15 01:48:00",3.29,11.000,4.0138,2.5662,0.089455371900826,0.0089378550667195,1,10.000,58.000
11791,"2019-02-15 01:54:00",3.30,11.000,4.026,2.574,0.09,0.0089922711058264,1,10.000,58.000
11792,"2019-02-15 02:00:00",3.14,11.000,3.8308,2.4492,0.081484297520661,0.0081414321574845,1,10.000,58.000
11793,"2019-02-15 02:06:00",3.21,11.000,3.9162,2.5038,0.085157851239669,0.0085084720570749,1,10.000,58.000
11794,"2019-02-15 02:12:00",3.20,11.000,3.904,2.496,0.084628099173554,0.0084555423437706,1,10.000,58.000
11795,"2019-02-15 02:18:00",3.22,11.000,3.9284,2.5116,0.085689256198347,0.0085615669176906,1,10.000,58.000
11796,"2019-02-15 02:24:00",3.27,11.000,3.9894,2.5506,0.088371074380165,0.00882951843044,1,10.000,58.000
11797,"2019-02-15 02:30:00",3.27,11.000,3.9894,2.5506,0.088371074380165,0.00882951843044,1,10.000,58.000
11798,"2019-02-15 02:36:00",3.31,11.000,4.0382,2.5818,0.090546280991736,0.0090468522922447,1,10.000,58.000
11799,"2019-02-15 02:42:00",3.29,11.000,4.0138,2.5662,0.089455371900826,0.0089378550667195,1,10.000,58.000
11800,"2019-02-15 02:48:00",3.28,11.000,4.0016,2.5584,0.088912396694215,0.008883604174924,1,10.000,58.000
11801,"2019-02-15 02:54:00",3.26,11.000,3.9772,2.5428,0.087831404958678,0.0087755978332673,1,10.000,58.000
11802,"2019-02-15 03:00:00",3.18,11.000,3.8796,2.4804,0.083573553719008,0.0083501783590963,1,10.000,58.000
11803,"2019-02-15 03:06:00",3.17,11.000,3.8674,2.4726,0.083048760330578,0.0082977440877263,1,10.000,58.000
11804,"2019-02-15 03:12:00",3.13,11.000,3.8186,2.4414,0.080966115702479,0.00808965847536,1,10.000,58.000
11805,"2019-02-15 03:18:00",3.11,11.000,3.7942,2.4258,0.079934710743802,0.0079866065530453,1,10.000,58.000
11806,"2019-02-15 03:24:00",2.90,11.000,3.538,2.262,0.069504132231405,0.0069444444444444,1,10.000,58.000
11807,"2019-02-15 03:30:00",2.93,11.000,3.5746,2.2854,0.07094958677686,0.0070888657682653,1,10.000,58.000
11808,"2019-02-15 03:36:00",2.92,11.000,3.5624,2.2776,0.070466115702479,0.0070405601796803,1,10.000,58.000
11809,"2019-02-15 03:42:00",2.97,11.000,3.6234,2.3166,0.0729,0.0072837395957194,1,10.000,58.000
11810,"2019-02-15 03:48:00",2.94,11.000,3.5868,2.2932,0.071434710743802,0.0071373365041617,1,10.000,58.000
11811,"2019-02-15 03:54:00",2.95,11.000,3.599,2.301,0.071921487603306,0.0071859723873695,1,10.000,58.000
11812,"2019-02-15 04:00:00",2.87,11.000,3.5014,2.2386,0.068073553719008,0.0068015094464262,1,10.000,58.000
11813,"2019-02-15 04:06:00",2.81,11.000,3.4282,2.1918,0.065257024793388,0.0065200984277976,1,10.000,58.000
11814,"2019-02-15 04:12:00",2.82,11.000,3.4404,2.1996,0.065722314049587,0.0065665873959572,1,10.000,58.000
11815,"2019-02-15 04:18:00",2.84,11.000,3.4648,2.2152,0.066657851239669,0.0066600607742106,1,10.000,58.000
11816,"2019-02-15 04:24:00",2.84,11.000,3.4648,2.2152,0.066657851239669,0.0066600607742106,1,10.000,58.000
11817,"2019-02-15 04:30:00",2.78,11.000,3.3916,2.1684,0.063871074380165,0.0063816224071872,1,10.000,58.000
11818,"2019-02-15 04:36:00",2.81,11.000,3.4282,2.1918,0.065257024793388,0.0065200984277976,1,10.000,58.000
11819,"2019-02-15 04:42:00",2.82,11.000,3.4404,2.1996,0.065722314049587,0.0065665873959572,1,10.000,58.000
11820,"2019-02-15 04:48:00",2.80,11.000,3.416,2.184,0.064793388429752,0.0064737746069494,1,10.000,58.000
11821,"2019-02-15 04:54:00",2.80,11.000,3.416,2.184,0.064793388429752,0.0064737746069494,1,10.000,58.000
11822,"2019-02-15 05:00:00",2.77,11.000,3.3794,2.1606,0.063412396694215,0.0063357940282732,1,10.000,58.000
11823,"2019-02-15 05:06:00",2.77,11.000,3.3794,2.1606,0.063412396694215,0.0063357940282732,1,10.000,58.000
11824,"2019-02-15 05:12:00",2.77,11.000,3.3794,2.1606,0.063412396694215,0.0063357940282732,1,10.000,58.000
11825,"2019-02-15 05:18:00",2.77,11.000,3.3794,2.1606,0.063412396694215,0.0063357940282732,1,10.000,58.000
11826,"2019-02-15 05:24:00",2.75,11.000,3.355,2.145,0.0625,0.0062446327123794,1,10.000,58.000
11827,"2019-02-15 05:30:00",2.73,11.000,3.3306,2.1294,0.061594214876033,0.0061541319857313,1,10.000,58.000
11828,"2019-02-15 05:36:00",2.71,11.000,3.3062,2.1138,0.060695041322314,0.0060642918483287,1,10.000,58.000
11829,"2019-02-15 05:42:00",2.72,11.000,3.3184,2.1216,0.061143801652893,0.0061091293433743,1,10.000,58.000
11830,"2019-02-15 05:48:00",2.72,11.000,3.3184,2.1216,0.061143801652893,0.0061091293433743,1,10.000,58.000
11831,"2019-02-15 05:54:00",2.73,11.000,3.3306,2.1294,0.061594214876033,0.0061541319857313,1,10.000,58.000
11832,"2019-02-15 06:00:00",2.75,11.000,3.355,2.145,0.0625,0.0062446327123794,1,10.000,58.000
11833,"2019-02-15 06:06:00",2.75,11.000,3.355,2.145,0.0625,0.0062446327123794,1,10.000,58.000
11834,"2019-02-15 06:12:00",2.84,11.000,3.4648,2.2152,0.066657851239669,0.0066600607742106,1,10.000,58.000
11835,"2019-02-15 06:18:00",2.86,11.000,3.4892,2.2308,0.0676,0.0067541947417096,1,10.000,58.000
11836,"2019-02-15 06:24:00",2.87,11.000,3.5014,2.2386,0.068073553719008,0.0068015094464262,1,10.000,58.000
11837,"2019-02-15 06:30:00",2.86,11.000,3.4892,2.2308,0.0676,0.0067541947417096,1,10.000,58.000
11838,"2019-02-15 06:36:00",2.85,11.000,3.477,2.223,0.067128099173554,0.0067070451843044,1,10.000,58.000
11839,"2019-02-15 06:42:00",2.88,11.000,3.5136,2.2464,0.068548760330578,0.0068489892984542,1,10.000,58.000
11840,"2019-02-15 06:48:00",2.90,11.000,3.538,2.262,0.069504132231405,0.0069444444444444,1,10.000,58.000
11841,"2019-02-15 06:54:00",2.89,11.000,3.5258,2.2542,0.069025619834711,0.0068966342977936,1,10.000,58.000
11842,"2019-02-15 07:00:00",2.95,11.000,3.599,2.301,0.071921487603306,0.0071859723873695,1,10.000,58.000
11843,"2019-02-15 07:06:00",2.92,11.000,3.5624,2.2776,0.070466115702479,0.0070405601796803,1,10.000,58.000
11844,"2019-02-15 07:12:00",2.95,11.000,3.599,2.301,0.071921487603306,0.0071859723873695,1,10.000,58.000
11845,"2019-02-15 07:18:00",2.94,11.000,3.5868,2.2932,0.071434710743802,0.0071373365041617,1,10.000,58.000
11846,"2019-02-15 07:24:00",2.95,11.000,3.599,2.301,0.071921487603306,0.0071859723873695,1,10.000,58.000
11847,"2019-02-15 07:30:00",2.98,11.000,3.6356,2.3244,0.07339173553719,0.0073328709208614,1,10.000,58.000
11848,"2019-02-15 07:36:00",2.98,11.000,3.6356,2.3244,0.07339173553719,0.0073328709208614,1,10.000,58.000
11849,"2019-02-15 07:42:00",2.97,11.000,3.6234,2.3166,0.0729,0.0072837395957194,1,10.000,58.000
11850,"2019-02-15 07:48:00",3.07,11.000,3.7454,2.3946,0.07789173553719,0.0077824844761527,1,10.000,58.000
11851,"2019-02-15 07:54:00",3.07,11.000,3.7454,2.3946,0.07789173553719,0.0077824844761527,1,10.000,58.000
11852,"2019-02-15 08:00:00",3.12,11.000,3.8064,2.4336,0.080449586776859,0.008038049940547,1,10.000,58.000
11853,"2019-02-15 08:06:00",3.10,11.000,3.782,2.418,0.079421487603306,0.0079353283128551,1,10.000,58.000
11854,"2019-02-15 08:12:00",2.99,11.000,3.6478,2.3322,0.073885123966942,0.0073821673933148,1,10.000,58.000
11855,"2019-02-15 08:18:00",3.06,11.000,3.7332,2.3868,0.077385123966942,0.0077318668252081,1,10.000,58.000
11856,"2019-02-15 08:24:00",3.10,11.000,3.782,2.418,0.079421487603306,0.0079353283128551,1,10.000,58.000
11857,"2019-02-15 08:30:00",3.09,11.000,3.7698,2.4102,0.078909917355372,0.0078842152199762,1,10.000,58.000
11858,"2019-02-15 08:36:00",3.11,11.000,3.7942,2.4258,0.079934710743802,0.0079866065530453,1,10.000,58.000
11859,"2019-02-15 08:42:00",3.17,11.000,3.8674,2.4726,0.083048760330578,0.0082977440877263,1,10.000,58.000
11860,"2019-02-15 08:48:00",3.29,11.000,4.0138,2.5662,0.089455371900826,0.0089378550667195,1,10.000,58.000
11861,"2019-02-15 08:54:00",3.29,11.000,4.0138,2.5662,0.089455371900826,0.0089378550667195,1,10.000,58.000
11862,"2019-02-15 09:00:00",3.28,11.000,4.0016,2.5584,0.088912396694215,0.008883604174924,1,10.000,58.000
11863,"2019-02-15 09:06:00",3.26,11.000,3.9772,2.5428,0.087831404958678,0.0087755978332673,1,10.000,58.000
11864,"2019-02-15 09:12:00",3.38,11.000,4.1236,2.6364,0.09441652892562,0.0094335447218919,1,10.000,58.000
11865,"2019-02-15 09:18:00",3.37,11.000,4.1114,2.6286,0.09385867768595,0.0093778075042938,1,10.000,58.000
11866,"2019-02-15 09:24:00",3.28,11.000,4.0016,2.5584,0.088912396694215,0.008883604174924,1,10.000,58.000
11867,"2019-02-15 09:30:00",3.28,11.000,4.0016,2.5584,0.088912396694215,0.008883604174924,1,10.000,58.000
11868,"2019-02-15 09:36:00",3.39,11.000,4.1358,2.6442,0.094976033057851,0.0094894470868014,1,10.000,58.000
11869,"2019-02-15 09:42:00",3.37,11.000,4.1114,2.6286,0.09385867768595,0.0093778075042938,1,10.000,58.000
11870,"2019-02-15 09:48:00",3.37,11.000,4.1114,2.6286,0.09385867768595,0.0093778075042938,1,10.000,58.000
11871,"2019-02-15 09:54:00",3.40,11.000,4.148,2.652,0.095537190082645,0.0095455145990223,1,10.000,58.000
11872,"2019-02-15 10:00:00",3.43,11.000,4.1846,2.6754,0.097230578512397,0.0097147080195534,1,10.000,58.000
11873,"2019-02-15 10:06:00",3.33,11.000,4.0626,2.5974,0.091643801652893,0.0091565101070155,1,10.000,58.000
11874,"2019-02-15 10:12:00",3.27,11.000,3.9894,2.5506,0.088371074380165,0.00882951843044,1,10.000,58.000
11875,"2019-02-15 10:18:00",3.31,11.000,4.0382,2.5818,0.090546280991736,0.0090468522922447,1,10.000,58.000
11876,"2019-02-15 10:24:00",3.33,11.000,4.0626,2.5974,0.091643801652893,0.0091565101070155,1,10.000,58.000
11877,"2019-02-15 10:30:00",3.36,11.000,4.0992,2.6208,0.093302479338843,0.0093222354340071,1,10.000,58.000
11878,"2019-02-15 10:36:00",3.44,11.000,4.1968,2.6832,0.097798347107438,0.00977143612102,1,10.000,58.000
11879,"2019-02-15 10:42:00",3.46,11.000,4.2212,2.6988,0.098938842975207,0.0098853877658872,1,10.000,58.000
11880,"2019-02-15 10:48:00",3.60,11.000,4.392,2.808,0.10710743801653,0.010701545778835,1,10.000,58.000
11881,"2019-02-15 10:54:00",3.64,11.000,4.4408,2.8392,0.10950082644628,0.010940679085744,1,10.000,58.000
11882,"2019-02-15 11:00:00",3.73,11.000,4.5506,2.9094,0.1149826446281,0.011488390144008,1,10.000,58.000
11883,"2019-02-15 11:06:00",3.69,11.000,4.5018,2.8782,0.11252975206612,0.011243311533888,1,10.000,58.000
11884,"2019-02-15 11:12:00",3.56,11.000,4.3432,2.7768,0.10474049586777,0.010465054828907,1,10.000,58.000
11885,"2019-02-15 11:18:00",3.62,11.000,4.4164,2.8236,0.10830082644628,0.010820782137667,1,10.000,58.000
11886,"2019-02-15 11:24:00",3.51,11.000,4.2822,2.7378,0.10181900826446,0.010173156956005,1,10.000,58.000
11887,"2019-02-15 11:30:00",3.51,11.000,4.2822,2.7378,0.10181900826446,0.010173156956005,1,10.000,58.000
11888,"2019-02-15 11:36:00",3.51,11.000,4.2822,2.7378,0.10181900826446,0.010173156956005,1,10.000,58.000
11889,"2019-02-15 11:42:00",3.57,11.000,4.3554,2.7846,0.10532975206612,0.010523929845422,1,10.000,58.000
11890,"2019-02-15 11:48:00",3.54,11.000,4.3188,2.7612,0.10356694214876,0.010347800237812,1,10.000,58.000
11891,"2019-02-15 11:54:00",3.52,11.000,4.2944,2.7456,0.1024,0.010231206235962,1,10.000,58.000
11892,"2019-02-15 12:00:00",3.53,11.000,4.3066,2.7534,0.1029826446281,0.010289420663232,1,10.000,58.000
11893,"2019-02-15 12:06:00",3.53,11.000,4.3066,2.7534,0.1029826446281,0.010289420663232,1,10.000,58.000
11894,"2019-02-15 12:12:00",3.41,11.000,4.1602,2.6598,0.0961,0.0096017472585546,1,10.000,58.000
11895,"2019-02-15 12:18:00",3.43,11.000,4.1846,2.6754,0.097230578512397,0.0097147080195534,1,10.000,58.000
11896,"2019-02-15 12:24:00",3.47,11.000,4.2334,2.7066,0.099511570247934,0.0099426113092879,1,10.000,58.000
11897,"2019-02-15 12:30:00",3.48,11.000,4.2456,2.7144,0.10008595041322,0.01,1,10.000,58.000
11898,"2019-02-15 12:36:00",3.59,11.000,4.3798,2.8002,0.1065132231405,0.010642175320386,1,10.000,58.000
11899,"2019-02-15 12:42:00",3.64,11.000,4.4408,2.8392,0.10950082644628,0.010940679085744,1,10.000,58.000
